Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
181,,Sun Apr 19 16:49:44 EDT 2020,CouplerListener.java,1587329384858,26093,0,(I)1(F)2(I)15(R)7,0.64,0.0,0.0,8.0,0.0,0.0,0.9615384615384616,0.0,0.0,0.07692307692307693,0.0,0.2692307692307692,0.6153846153846154,0.0,[]
182,,Sun Apr 19 16:50:10 EDT 2020,CouplerListener.java,1587329410951,820,820,(R)1(I)14(R)4(I)5,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
183,,Sun Apr 19 16:50:11 EDT 2020,CouplerListener.java,1587329411981,1004,1004,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
184,,Sun Apr 19 16:50:13 EDT 2020,CouplerListener.java,1587329413129,2790,2790,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
185,,Sun Apr 19 16:50:15 EDT 2020,CouplerListener.java,1587329415931,6307,6307,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,[]
186,,Sun Apr 19 16:50:22 EDT 2020,CouplerListener.java,1587329422450,-1419,-1419,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
187,,Sun Apr 19 16:50:21 EDT 2020,CouplerListener.java,1587329421146,124996,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.20161290322580644,0.0,0.0,0.0,0.0,0.0,0.20161290322580644,0.0,[]
188,,Sun Apr 19 16:52:26 EDT 2020,CouplerListener.java,1587329546142,7313,7313,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,[]
189,,Sun Apr 19 16:52:33 EDT 2020,CouplerListener.java,1587329553459,22997,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,1.1363636363636365,0.0,0.0,0.0,0.0,0.0,1.1363636363636365,0.0,[]
190,,Sun Apr 19 16:52:56 EDT 2020,CouplerListener.java,1587329576456,8308,8308,(I)9(F)2(I)12,0.9130434782608695,0.0,0.0,8.695652173913043,0.0,0.0,2.875,0.0,0.0,0.25,0.0,0.0,2.625,0.0,[]
191,,Sun Apr 19 16:53:04 EDT 2020,Client.java,1587329584764,14042,0,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,[]
192,,Sun Apr 19 16:53:20 EDT 2020,CouplerListener.java,1587329600670,10275,0,(I)1(F)2(I)20,0.9130434782608695,0.0,0.0,8.695652173913043,0.0,0.0,2.3,0.0,0.0,0.2,0.0,0.0,2.1,0.0,[]
193,,Sun Apr 19 16:53:30 EDT 2020,Client.java,1587329610945,43466,0,(I)4(R)8(I)1(D)8,0.23809523809523808,38.095238095238095,0.0,0.0,0.0,0.0,0.4883720930232558,0.0,0.18604651162790697,0.0,0.0,0.18604651162790697,0.11627906976744186,0.0,[]
194,,Sun Apr 19 16:54:18 EDT 2020,ClientGIPC.java,1587329658488,39800,0,(I)2(F)1(R)1(F)1(I)1(F)2(I)1(F)2(I)11(R)1,0.6521739130434783,0.0,0.0,26.08695652173913,0.0,0.0,0.5897435897435898,0.0,0.0,0.15384615384615385,0.0,0.05128205128205128,0.38461538461538464,0.0,[]
195,,Sun Apr 19 16:54:58 EDT 2020,ClientGIPC.java,1587329698292,16395,0,(R)2(I)2(R)1(I)20,0.88,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.1875,1.375,0.0,[]
196,,Sun Apr 19 16:55:14 EDT 2020,ClientGIPC.java,1587329714690,16923,0,(I)22(F)2,0.9166666666666666,0.0,0.0,8.333333333333332,0.0,0.0,1.5,0.0,0.0,0.125,0.0,0.0,1.375,0.0,[]
197,,Sun Apr 19 16:55:16 EDT 2020,ClientMain.java,1587329716475,56986,0,(I)7(D)2(F)1,0.7,20.0,0.0,10.0,0.0,0.0,0.17857142857142858,0.0,0.03571428571428571,0.017857142857142856,0.0,0.0,0.125,0.0,[]
198,,Sun Apr 19 16:56:13 EDT 2020,ClientMain.java,1587329773609,42290,0,(D)2(F)1(D)2,0.0,80.0,0.0,20.0,0.0,0.0,0.11904761904761904,0.0,0.09523809523809523,0.023809523809523808,0.0,0.0,0.0,0.0,[]
199,,Sun Apr 19 16:56:56 EDT 2020,ClientMain.java,1587329816086,24972,0,(D)2(I)2,0.5,50.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,[]
200,,Sun Apr 19 16:57:21 EDT 2020,Client.java,1587329841116,39126,0,(D)4(I)1,0.2,80.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.0,0.10256410256410256,0.0,0.0,0.0,0.02564102564102564,0.0,[]
201,,Sun Apr 19 16:58:03 EDT 2020,Server.java,1587329883012,28908,0,(D)2(I)1,0.3333333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.0,[]
202,,Sun Apr 19 16:58:32 EDT 2020,Server.java,1587329912020,26954,0,(D)2,0.0,100.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,[]
203,,Sun Apr 19 16:58:59 EDT 2020,ClientInterface.java,1587329939100,16676,0,(D)1(I)17,0.9444444444444444,5.555555555555555,0.0,0.0,0.0,0.0,1.125,0.0,0.0625,0.0,0.0,0.0,1.0625,0.0,[]
204,,Sun Apr 19 16:59:15 EDT 2020,ClientInterface.java,1587329955778,2613,2613,(I)19(R)6,0.76,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,3.0,9.5,0.0,[]
205,,Sun Apr 19 16:59:18 EDT 2020,ClientInterface.java,1587329958566,4656,4656,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
206,,Sun Apr 19 16:59:23 EDT 2020,GIPCclientInt.java,1587329963312,-661,-661,(I)16(F)2(D)2(I)5,0.84,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
207,,Sun Apr 19 16:59:22 EDT 2020,ClientInterface.java,1587329962777,29843,0,(I)22(D)1,0.9565217391304348,4.3478260869565215,0.0,0.0,0.0,0.0,0.7931034482758621,0.0,0.034482758620689655,0.0,0.0,0.0,0.7586206896551724,0.0,[]
208,,Sun Apr 19 16:59:52 EDT 2020,ClientInterface.java,1587329992620,12957,0,(D)1(F)1(D)2,0.0,75.0,0.0,25.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,[]
209,,Sun Apr 19 17:00:09 EDT 2020,ClientInterface.java,1587330009113,27578,0,(D)3,0.0,100.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,[]
210,,Sun Apr 19 17:00:41 EDT 2020,ClientInterface.java,1587330041642,18806,0,(D)3,0.0,100.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,[]
211,,Sun Apr 19 17:01:00 EDT 2020,ClientInterface.java,1587330060952,21699,0,(D)1,0.0,100.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,[]
212,,Sun Apr 19 17:01:22 EDT 2020,ClientInterface.java,1587330082703,22404,0,(D)2,0.0,100.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,[]
213,,Sun Apr 19 17:01:45 EDT 2020,ClientInterface.java,1587330105161,22510,0,(D)2,0.0,100.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,5.0,[]
214,,Sun Apr 19 17:02:07 EDT 2020,Client.java,1587330127724,22662,0,(D)1(F)1(I)1(D)1,0.25,50.0,0.0,25.0,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,[]
215,,Sun Apr 19 17:02:35 EDT 2020,Client.java,1587330155320,19972,0,(F)2(D)1(F)1,0.0,25.0,0.0,75.0,0.0,0.0,0.21052631578947367,0.0,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,[]
216,,Sun Apr 19 17:02:55 EDT 2020,CouplerListener.java,1587330175370,425071,0,(D)2(F)1(I)3(F)2(I)3,0.5454545454545454,18.181818181818183,0.0,27.27272727272727,0.0,0.0,0.02588235294117647,0.0,0.004705882352941176,0.007058823529411765,0.0,0.0,0.01411764705882353,4.0,[]
217,,Sun Apr 19 17:10:24 EDT 2020,CouplerListener.java,1587330624892,66124,0,(I)15(R)1,0.9375,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.0,0.0,0.0,0.0,0.015151515151515152,0.22727272727272727,0.0,[]
218,,Sun Apr 19 17:11:31 EDT 2020,CouplerListener.java,1587330691050,2649,2649,(R)1(I)4,0.8,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.5,2.0,0.0,[]
219,,Sun Apr 19 17:11:41 EDT 2020,CouplerListener.java,1587330701066,17301,0,(D)4(F)1(D)1,0.0,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.35294117647058826,0.0,0.29411764705882354,0.058823529411764705,0.0,0.0,0.0,0.0,[]
220,,Sun Apr 19 17:11:58 EDT 2020,CouplerListener.java,1587330718509,219308,0,(D)2(F)1(I)12,0.8,13.333333333333334,0.0,6.666666666666667,0.0,0.0,0.0684931506849315,0.0,0.0091324200913242,0.0045662100456621,0.0,0.0,0.0547945205479452,0.0,[]
221,,Sun Apr 19 17:15:37 EDT 2020,Client.java,1587330937817,21676,0,(I)1(R)2(I)4(R)2(I)11,0.8,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.19047619047619047,0.7619047619047619,0.0,[]
222,,Sun Apr 19 17:15:59 EDT 2020,CouplerListener.java,1587330959503,13670,0,(I)16(I R)2(I)1(R)2(F)2(D)2,0.76,8.0,0.0,8.0,0.0,0.0,1.9230769230769231,0.0,0.15384615384615385,0.15384615384615385,0.0,0.3076923076923077,1.4615384615384615,0.0,[]
223,,Sun Apr 19 17:16:15 EDT 2020,Client.java,1587330975564,15702,0,(I)2(D)2(F)1(D)1,0.3333333333333333,50.0,0.0,16.666666666666664,0.0,0.0,0.4,0.0,0.2,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,[]
224,,Sun Apr 19 17:16:35 EDT 2020,Client.java,1587330995159,65804,0,(D)2(F)1(I)13,0.8125,12.5,0.0,6.25,0.0,0.0,0.24615384615384617,0.0,0.03076923076923077,0.015384615384615385,0.0,0.0,0.2,0.0,[]
225,,Sun Apr 19 17:17:40 EDT 2020,Client.java,1587331060966,15845,0,(I)17(F)2(I)4,0.9130434782608695,0.0,0.0,8.695652173913043,0.0,0.0,1.5333333333333334,0.0,0.0,0.13333333333333333,0.0,0.0,1.4,0.0,[]
226,,Sun Apr 19 17:17:57 EDT 2020,Client.java,1587331077025,3055,3055,(I)10(R)4(I)11,0.84,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.3333333333333333,7.0,0.0,[]
227,,Sun Apr 19 17:18:00 EDT 2020,Client.java,1587331080080,-953,-953,(I)7(R)4(I)10(R)2,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
228,,Sun Apr 19 17:17:59 EDT 2020,Client.java,1587331079212,4666,4666,(I)11(R)2(I)3(R)6(I)3,0.68,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,2.0,4.25,0.0,[]
229,,Sun Apr 19 17:18:04 EDT 2020,Server.java,1587331084145,81996,0,(I)9(D)1(F)1(D)2,0.6923076923076923,23.076923076923077,0.0,7.6923076923076925,0.0,0.0,0.16049382716049382,0.0,0.037037037037037035,0.012345679012345678,0.0,0.0,0.1111111111111111,0.0,[]
230,,Sun Apr 19 17:19:26 EDT 2020,Server.java,1587331166262,34285,0,(D)3(F)1,0.0,75.0,0.0,25.0,0.0,0.0,0.11764705882352941,0.0,0.08823529411764706,0.029411764705882353,0.0,0.0,0.0,0.0,[]
231,,Sun Apr 19 17:20:03 EDT 2020,Client.java,1587331203698,1843159,0,(I)1(F)2(I)4(F)2(I)12,0.8095238095238095,0.0,0.0,19.047619047619047,0.0,0.0,0.011394465545306565,0.0,0.0,0.002170374389582203,0.0,0.0,0.009224091155724362,13.0,[1587331227486 173 COMP 533 https://piazza.com/class/k55gm6u0c3s3jt, 1587331227746 4 COMP 533 https://piazza.com/class/k55gm6u0c3s3jt?cid=125, 1587331215262 3 COMP 533 https://piazza.com/class/k55gm6u0c3s3jt?cid=130]
232,,Sun Apr 19 17:50:46 EDT 2020,ClientMain.java,1587333046857,107613,0,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,0.22429906542056074,0.0,0.0,0.0,0.0,0.0,0.22429906542056074,0.0,[]
233,,Sun Apr 19 17:52:34 EDT 2020,ClientInterface.java,1587333154470,17986,0,(I)5(F)2(I)14,0.9047619047619048,0.0,0.0,9.523809523809524,0.0,0.0,1.2352941176470589,0.0,0.0,0.11764705882352941,0.0,0.0,1.1176470588235294,0.0,[]
234,,Sun Apr 19 17:52:53 EDT 2020,ClientInterface.java,1587333173642,2652,2652,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
235,,Sun Apr 19 17:52:56 EDT 2020,Client.java,1587333176477,20979,0,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,1.15,0.0,[]
236,,Sun Apr 19 17:53:17 EDT 2020,Client.java,1587333197467,1627,1627,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
237,,Sun Apr 19 17:53:19 EDT 2020,Client.java,1587333199208,39356,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.6410256410256411,0.0,0.0,0.0,0.0,0.0,0.6410256410256411,0.0,[]
238,,Sun Apr 19 17:53:58 EDT 2020,ClientMain.java,1587333238555,37499,0,(I)2(D)2(F)1(D)1,0.3333333333333333,50.0,0.0,16.666666666666664,0.0,0.0,0.16216216216216217,0.0,0.08108108108108109,0.02702702702702703,0.0,0.0,0.05405405405405406,0.0,[]
239,,Sun Apr 19 17:54:36 EDT 2020,Client.java,1587333276172,98538,0,(D)2(F)1(I)16,0.8421052631578947,10.526315789473683,0.0,5.263157894736842,0.0,0.0,0.19387755102040816,0.0,0.02040816326530612,0.01020408163265306,0.0,0.0,0.16326530612244897,0.0,[]
240,,Sun Apr 19 17:56:14 EDT 2020,Client.java,1587333374845,95271,0,(I)15(R)4(F)2(D)2,0.6521739130434783,8.695652173913043,0.0,8.695652173913043,0.0,0.0,0.24210526315789474,0.0,0.021052631578947368,0.021052631578947368,0.0,0.042105263157894736,0.15789473684210525,0.0,[]
241,,Sun Apr 19 17:57:54 EDT 2020,Client.java,1587333474280,45033,0,(D)2(F)2(I)10(F)1,0.6666666666666666,13.333333333333334,0.0,20.0,0.0,0.0,0.3333333333333333,0.0,0.044444444444444446,0.06666666666666667,0.0,0.0,0.2222222222222222,0.0,[]
242,,Sun Apr 19 17:58:39 EDT 2020,Client.java,1587333519551,11895,0,(D)2(F)1(I)4(R)2(I)3,0.5833333333333334,16.666666666666664,0.0,8.333333333333332,0.0,0.0,1.0909090909090908,0.0,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.6363636363636364,0.0,[]
243,,Sun Apr 19 17:58:52 EDT 2020,Client.java,1587333532728,26006,0,(I)6(R)2(D)1(F)2(D)4(F)1,0.375,31.25,0.0,18.75,0.0,0.0,0.6153846153846154,0.0,0.19230769230769232,0.11538461538461539,0.0,0.07692307692307693,0.23076923076923078,0.0,[]
244,,Sun Apr 19 17:59:18 EDT 2020,Client.java,1587333558827,12190,0,(D)1(F)1(D)4(F)1(D)1,0.0,75.0,0.0,25.0,0.0,0.0,0.6666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,[]
245,,Sun Apr 19 17:59:31 EDT 2020,Client.java,1587333571160,39261,0,(D)1(F)1(D)5,0.0,85.71428571428571,0.0,14.285714285714285,0.0,0.0,0.1794871794871795,0.0,0.15384615384615385,0.02564102564102564,0.0,0.0,0.0,0.0,[]
246,,Sun Apr 19 18:00:10 EDT 2020,Client.java,1587333610421,13088,0,(D)1(F)1(D)1(F)1(I)2,0.3333333333333333,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.46153846153846156,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,[]
